Origin;Sequence;Creation Date;Client Document;UF;City;Address Type;Postal Code;Courrier;Status;Coupon;Quantity_SKU;Category Ids Sku;Reference Code;SKU Selling Price;SKU Total Price;Total Value;Discounts Names;Cancelled By;Corporate Document;SalesChannel
Marketplace;27093;2020-06-24 17:01:08Z;2993;Neuquén;Neuquén;residential;8300;Correo;Faturado;;1;/295/296/297/;1269 - 90;45799;45799;50299;;;;3
Marketplace;21405;2020-06-17 13:19:41Z;2093;Buenos Aires;Tres Arroyos;residential;7500;Correo;Faturado;;1;/295/296/297/;1269 - 90;45799;45799;76377;x;;;3
Marketplace;21035;2020-06-16 22:33:37Z;2994;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1407;Correo;Cancelado;;1;/295/296/297/;1269 - 90;45799;45799;50299;;empleado;;3
Marketplace;19135;2020-06-14 21:20:13Z;2995;Buenos Aires;Burzaco;residential;1852;Correo;Faturado;;1;/295/296/297/;1269 - 90;45799;45799;50299;;;;3
Marketplace;25583;2020-06-22 13:49:50Z;2996;Chaco;Presidencia Roque Saenz Peña;residential;3700;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;61698;x;;;4
Marketplace;21767;2020-06-17 21:24:26Z;2997;CIUDAD AUTÓNOMA DE BUENOS AIRES;Ciudad Autónoma de Buenos Aires;residential;1439;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;50299;;;;3
Marketplace;21151;2020-06-17 06:53:27Z;2998;Córdoba;Córdoba;residential;5020;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;48299;;;;4
Marketplace;21085;2020-06-16 23:55:46Z;2999;Chubut;Trelew;residential;9100;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;50299;;;;4
Marketplace;19817;2020-06-15 18:00:33Z;3000;Buenos Aires;Villa Ballester;residential;1653;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;50299;;;;3
Marketplace;19499;2020-06-15 12:03:20Z;3001;BUENOS AIRES;Pehuajo;residential;6450;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;50299;;;;3
Marketplace;18213;2020-06-13 21:49:43Z;3002;Buenos Aires;Ricardo Rojas;residential;1610;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;50299;;;;3
Marketplace;15609;2020-06-11 20:06:03Z;3003;Buenos Aires;La Plata;residential;1900;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;50299;;;;4
Marketplace;13075;2020-06-10 09:40:37Z;2982;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;91598;x;;;4
Marketplace;11241;2020-06-09 10:52:19Z;3004;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1406;Correo;Faturado;;1;/295/296/297/;1269 - 95;45799;45799;60396;x;;;4
Marketplace;25197;2020-06-21 20:55:54Z;3005;Córdoba;Córdoba;residential;5016;Correo;Faturado;;1;/298/299/300/;1270 - 90;85999;85999;124639;x;;;4
Marketplace;21219;2020-06-17 09:45:49Z;3006;Formosa;Formosa;pickup;3600;Correo Sucursal;Faturado;;1;/295/296/297/;1271 - 100;48399;48399;52899;;;;3
Marketplace;19587;2020-06-15 13:35:23Z;3007;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1271 - 100;48399;48399;50899;;;;3
Marketplace;12409;2020-06-09 20:55:09Z;3008;Córdoba;Las Varillas;residential;5940;Correo;Faturado;;1;/295/296/297/;1271 - 100;48399;48399;52899;;;;4
Marketplace;22713;2020-06-19 02:11:30Z;3009;Córdoba;Monte Cristo;residential;5125;Correo;Faturado;;1;/295/296/297/;1271 - 105;48399;48399;52899;;;;3
Marketplace;20093;2020-06-15 22:57:43Z;3010;Buenos Aires;Banfield;residential;1828;Correo;Faturado;;1;/295/296/297/;1271 - 105;48399;48399;52899;;;;4
Marketplace;18885;2020-06-14 16:39:19Z;3011;Buenos Aires;Avellaneda;residential;1870;Correo;Faturado;;1;/295/296/297/;1271 - 105;48399;48399;96798;x;;;3
Marketplace;21893;2020-06-18 01:21:04Z;3012;Misiones;Posadas;pickup;3300;Correo Sucursal;Cancelado;;1;/295/296/297/;1271 - 110;48399;48399;52899;;empleado;442;3
Marketplace;19239;2020-06-14 23:50:38Z;3013;Buenos Aires;Bernal Oeste;residential;1876;Correo;Cancelado;;1;/295/296/297/;1271 - 110;48399;48399;52899;;;;4
Marketplace;20759;2020-06-16 17:21:27Z;3014;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 60;48399;48399;48399;;;;3
Marketplace;20353;2020-06-16 10:22:40Z;3015;BUENOS AIRES;Isidro Casanova;residential;1765;Correo;Faturado;;1;/295/296/297/;1271 - 60;48399;48399;52899;;;;4
Marketplace;18811;2020-06-14 15:31:29Z;3016;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 60;48399;48399;48399;;;;3
Marketplace;20005;2020-06-15 21:11:51Z;3017;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 65;48399;48399;48399;;;;3
Marketplace;18897;2020-06-14 16:51:25Z;3018;CÓRDOBA;Córdoba;residential;5010;Correo;Faturado;;1;/295/296/297/;1271 - 65;48399;48399;50899;;;;3
Marketplace;18885;2020-06-14 16:39:19Z;3011;Buenos Aires;Avellaneda;residential;1870;Correo;Faturado;;1;/295/296/297/;1271 - 65;48399;48399;96798;x;;;3
Marketplace;17841;2020-06-13 15:14:28Z;3019;Buenos Aires;Rafael Castillo;residential;1755;Correo;Faturado;;1;/295/296/297/;1271 - 65;48399;48399;52899;;;;3
Marketplace;12083;2020-06-09 18:35:28Z;3020;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 65;48399;48399;48399;;;;3
Marketplace;11931;2020-06-09 16:56:16Z;3021;Córdoba;Córdoba;residential;5022;Correo;Faturado;;1;/295/296/297/;1271 - 65;48399;48399;50899;;;;4
Marketplace;24941;2020-06-21 15:30:33Z;3022;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1271 - 70;48399;48399;50899;;;;3
Marketplace;19841;2020-06-15 18:37:00Z;3023;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 70;48399;48399;48399;;;;3
Marketplace;19237;2020-06-14 23:48:44Z;3024;Buenos Aires;C.A.B.A.;pickup;1408;Correo Sucursal;Faturado;;1;/295/296/297/;1271 - 70;48399;48399;52899;;;;3
Marketplace;19137;2020-06-14 21:22:26Z;3025;Buenos Aires;Luis Guillon;residential;1838;Correo;Faturado;;1;/295/296/297/;1271 - 70;48399;48399;52899;;;;3
Marketplace;18801;2020-06-14 15:29:15Z;3026;Buenos Aires;La Tablada;residential;1766;Correo;Faturado;;1;/295/296/297/;1271 - 70;48399;48399;52899;;;;3
Marketplace;18139;2020-06-13 20:43:55Z;3027;Santa Cruz;Río Gallegos;residential;9400;Correo;Cancelado;;1;/295/296/297/;1271 - 70;48399;48399;52899;;sistema;;3
Marketplace;13313;2020-06-10 11:53:20Z;3028;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1271 - 70;48399;48399;50899;;;;4
Marketplace;19553;2020-06-15 12:38:17Z;3029;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 75;48399;48399;48399;;;;4
Marketplace;19467;2020-06-15 11:28:19Z;3030;Tucumán;Bella Vista;residential;4168;Correo;Faturado;;1;/295/296/297/;1271 - 75;48399;48399;52899;;;;3
Marketplace;14151;2020-06-10 19:08:51Z;3031;San Luis;Juana Koslay;residential;5701;Correo;Faturado;;1;/295/296/297/;1271 - 75;48399;48399;52899;;;;4
Marketplace;12641;2020-06-09 22:51:49Z;3032;Santa Fé;Villa Ocampo;residential;3580;Correo;Faturado;;1;/295/296/297/;1271 - 75;48399;48399;52899;;;;3
Marketplace;23115;2020-06-19 16:15:30Z;3033;Buenos Aires;Avellaneda;residential;1870;Correo;Faturado;;1;/295/296/297/;1271 - 80;48399;48399;71398;x;;;3
Marketplace;20081;2020-06-15 22:51:52Z;3034;Buenos Aires;Ramos Mejía;residential;1704;Correo;Faturado;;1;/295/296/297/;1271 - 80;48399;48399;52899;;;;3
Marketplace;19901;2020-06-15 19:52:59Z;3035;Córdoba;Villa Carlos Paz;pickup;5152;Ret Suc;Faturado;;1;/295/296/297/;1271 - 80;48399;48399;48399;;;;3
Marketplace;18145;2020-06-13 20:54:27Z;3036;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1440;Correo;Faturado;;1;/295/296/297/;1271 - 80;48399;48399;52899;;;;3
Marketplace;12415;2020-06-09 21:00:41Z;3037;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1270;Correo;Faturado;;1;/295/296/297/;1271 - 80;48399;48399;52899;;;;4
Marketplace;20443;2020-06-16 11:36:51Z;3038;BUENOS AIRES;José Clemente Paz;residential;1665;Correo;Faturado;;1;/295/296/297/;1271 - 85;48399;48399;145197;x;;;3
Marketplace;19487;2020-06-15 11:52:51Z;3039;Buenos Aires;C.A.B.A.;pickup;1437;Correo Sucursal;Cancelado;;1;/295/296/297/;1271 - 85;48399;48399;52899;;;;3
Marketplace;18845;2020-06-14 16:13:15Z;3040;Buenos Aires;Troncos Del Talar;residential;1617;Correo;Faturado;;1;/295/296/297/;1271 - 85;48399;48399;52899;;;;3
Marketplace;12351;2020-06-09 20:24:59Z;3041;Buenos Aires;Boulogne;residential;1609;Correo;Faturado;;1;/295/296/297/;1271 - 85;48399;48399;52899;;;;4
Marketplace;29641;2020-06-28 12:47:31Z;3042;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1271 - 90;48399;48399;48399;;;;3
Marketplace;27937;2020-06-26 03:13:30Z;3042;Córdoba;Córdoba;residential;5000;Correo;Cancelado;;1;/295/296/297/;1271 - 90;48399;48399;50899;;sistema;;3
Marketplace;20325;2020-06-16 09:50:09Z;3043;Córdoba;Córdoba;pickup;5008;Ret Suc;Faturado;;1;/295/296/297/;1271 - 90;48399;48399;48399;;;;3
Marketplace;20443;2020-06-16 11:36:51Z;3038;BUENOS AIRES;José Clemente Paz;residential;1665;Correo;Faturado;;1;/295/296/297/;1271 - 90;48399;48399;145197;x;;;3
Marketplace;13485;2020-06-10 13:24:15Z;3044;Buenos Aires;Grand Bourg;residential;1615;Correo;Faturado;;1;/295/296/297/;1271 - 90;48399;48399;52899;;;;3
Marketplace;21905;2020-06-18 03:54:31Z;3045;Santa Fé;Rosário;residential;2000;Correo;Faturado;;1;/295/296/297/;1271 - 95;48399;48399;52899;;;;4
Marketplace;20443;2020-06-16 11:36:51Z;3038;BUENOS AIRES;José Clemente Paz;residential;1665;Correo;Faturado;;1;/295/296/297/;1271 - 95;48399;48399;145197;x;;;3
Marketplace;19701;2020-06-15 16:04:46Z;3046;Córdoba;Córdoba;residential;5018;Correo;Cancelado;;1;/295/296/297/;1271 - 95;48399;48399;50899;;sistema;;3
Marketplace;10609;2020-06-08 23:36:33Z;3047;Mendoza;San Francisco Del Monte;residential;5503;Correo;Faturado;;1;/295/296/297/;1272 - 100;41905;41905;58655;;;;3
Marketplace;29507;2020-06-28 10:44:25Z;3048;SALTA;Salta;residential;4400;Correo;Faturado;;1;/295/296/297/;1272 - 105;41905;41905;83810;x;;;3
Marketplace;16003;2020-06-12 09:53:19Z;1896;Córdoba;Córdoba;pickup;5000;Ret Suc;Cancelado;;1;/295/296/297/;1272 - 105;41905;41905;52705;;sistema;;3
Marketplace;31149;2020-06-30 10:37:47Z;3049;Salta;Tartagal;residential;4560;Correo;Faturado;;1;/295/296/297/;1272 - 80;41905;41905;46405;;;;3
Marketplace;29507;2020-06-28 10:44:25Z;3048;SALTA;Salta;residential;4400;Correo;Faturado;;1;/295/296/297/;1272 - 95;41905;41905;83810;x;;;3
Marketplace;28667;2020-06-27 10:15:49Z;3048;SALTA;Salta;residential;4400;Correo;Faturado;;1;/295/296/297/;1272 - 95;41905;41905;146646;x;;;3
Marketplace;21793;2020-06-17 22:01:08Z;1896;Córdoba;Córdoba;pickup;5000;Ret Suc;Cancelado;;1;/295/296/297/;1272 - 95;41905;41905;41905;;sistema;;3
Marketplace;23141;2020-06-19 16:55:14Z;3050;Buenos Aires;Quilmes;residential;1855;Correo;Faturado;;1;/295/296/297/;1273 - 110;55699;55699;60199;;;;3
Marketplace;18679;2020-06-14 13:15:28Z;3051;La Rioja;Chilecito;residential;5360;Correo;Faturado;;1;/295/296/297/;1273 - 110;55699;55699;60199;;;881;3
Marketplace;16575;2020-06-12 16:30:47Z;3052;Tierra del Fuego;Ushuaia;residential;9410;Correo;Faturado;;1;/295/296/297/;1274 - 50;85999;85999;93899;;;;3
Marketplace;241;2020-06-01 12:27:16Z;3053;Córdoba;Córdoba;residential;5010;Correo;Faturado;;1;/295/296/297/;1274 - 55;77999;77999;77999;x;;;3
Marketplace;17891;2020-06-13 16:43:30Z;3054;Buenos Aires;Santa Teresita;residential;7107;Correo;Faturado;;1;/295/296/297/;1275 - 105;55699;55699;60199;;;;3
Marketplace;237;2020-06-01 12:22:41Z;3055;Jujuy;San Pedro;residential;4500;Correo;Faturado;;1;/295/296/297/;1275 - 110;52999;52999;52999;x;;;3
Marketplace;19299;2020-06-15 04:03:37Z;3056;BUENOS AIRES;Pontevedra;residential;1761;Correo;Faturado;;1;/295/296/297/;1275 - 115;55699;55699;60199;;;;3
Marketplace;2021;2020-06-03 22:00:56Z;3056;Buenos Aires;Pontevedra;residential;1761;Correo;Cancelado;;1;/295/296/297/;1275 - 115;55699;55699;60199;;;;3
Marketplace;26497;2020-06-23 20:30:03Z;3057;BUENOS AIRES;Crucesita;residential;1870;Correo;Faturado;;1;/295/296/297/;1276 - 105;55699;55699;60199;;;;3
Marketplace;17995;2020-06-13 18:33:08Z;3058;BUENOS AIRES;Pinamar;residential;7167;Correo;Faturado;;1;/295/296/297/;1276 - 105;55699;55699;60199;;;;3
Marketplace;9885;2020-06-08 20:25:43Z;3058;Buenos Aires;Pinamar;residential;7167;Correo;Cancelado;;1;/295/296/297/;1276 - 105;55699;55699;60199;;sistema;;3
Marketplace;16895;2020-06-12 20:18:52Z;1867;San Juan;San Juan;residential;5400;Correo;Faturado;;1;/295/296/297/;1276 - 110;55699;55699;65939;x;;;3
Marketplace;20537;2020-06-16 13:05:29Z;3059;NEUQUÉN;Chos Malal;residential;8353;Correo;Faturado;;1;/295/296/297/;1276 - 120;55699;55699;60199;;;;3
Marketplace;22881;2020-06-19 12:19:27Z;3060;Córdoba;Córdoba;pickup;5016;Ret Suc;Cancelado;;1;/295/296/297/;1277 - 105;40480;40480;40480;;sistema;;3
Marketplace;4469;2020-06-06 14:15:56Z;3061;TIERRA DEL FUEGO;Río Grande;residential;9420;Correo;Faturado;;1;/295/296/297/;1277 - 105;50599;50599;134398;;;;3
Marketplace;23823;2020-06-20 10:14:30Z;3060;Córdoba;Córdoba;pickup;5016;Ret Suc;Faturado;;1;/295/296/297/;1277 - 110;40480;40480;40480;;;;3
Marketplace;2857;2020-06-05 10:22:53Z;3062;Córdoba;Monte Maíz;residential;2659;Correo;Cancelado;;1;/295/296/297/;1277 - 110;50599;50599;55099;;empleado;;3
Marketplace;7845;2020-06-07 22:43:38Z;3063;TIERRA DEL FUEGO;Río Grande;residential;9420;Correo;Faturado;;1;/295/296/297/;1277 - 120;50599;50599;106309;;;;4
Marketplace;2263;2020-06-04 11:28:58Z;3064;Río Negro;San Carlos De Bariloche;residential;8400;Correo;Faturado;;1;/295/296/297/;1277 - 75;50599;50599;55099;;;;4
Marketplace;3071;2020-06-05 14:38:17Z;3065;Córdoba;Río Cuarto;residential;5800;Correo;Faturado;;1;/295/296/297/;1277 - 80;50599;50599;55099;;;;3
Marketplace;22823;2020-06-19 11:10:22Z;3066;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1233;Correo;Faturado;;1;/295/296/297/;1277 - 85;40480;40480;44980;;;602;3
Marketplace;15695;2020-06-11 21:33:23Z;3067;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1277 - 85;40480;40480;42980;;;;4
Marketplace;25581;2020-06-22 13:49:09Z;3068;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 100;40299;40299;40299;;;;1
Marketplace;23015;2020-06-19 15:01:44Z;3069;Buenos Aires;Florencio Várela;residential;1888;Correo;Faturado;;1;/1/46/47/;1278 - 100;40299;40299;118098;x;;;1
Marketplace;21617;2020-06-17 18:03:52Z;3070;Buenos Aires;Muñiz;residential;1662;Correo;Faturado;;1;/1/46/47/;1278 - 100;40299;40299;44799;;;;1
Marketplace;21453;2020-06-17 14:19:19Z;989;Santa Fé;Chañar Ladeado;residential;2643;Correo;Faturado;;1;/1/46/47/;1278 - 100;40299;40299;77998;x;;;1
Marketplace;21309;2020-06-17 11:25:33Z;3071;San Luis;San Luis;pickup;5710;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 100;40299;40299;44799;;;;1
Marketplace;12521;2020-06-09 21:52:18Z;1733;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 100;40299;40299;40299;;;;1
Marketplace;25137;2020-06-21 19:27:23Z;3072;Santa Fé;Calchaquí;residential;3050;Correo;Faturado;;1;/1/46/47/;1278 - 105;40299;40299;44799;;;;1
Marketplace;21059;2020-06-16 22:58:32Z;3073;Córdoba;Córdoba;pickup;5008;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 105;40299;40299;40299;;;;1
Marketplace;24967;2020-06-21 15:56:16Z;2727;Buenos Aires;La Plata;residential;1900;Correo;Faturado;;1;/1/46/47/;1278 - 110;40299;40299;79229;x;;;1
Marketplace;23635;2020-06-19 23:35:59Z;3074;Buenos Aires;Labarden;residential;7161;Correo;Faturado;;1;/1/46/47/;1278 - 110;40299;40299;44799;;;;1
Marketplace;22443;2020-06-18 19:26:34Z;3075;Buenos Aires;Mar Del Plata;residential;7600;Correo;Faturado;;1;/1/46/47/;1278 - 110;40299;40299;44799;;;;1
Marketplace;29833;2020-06-28 17:14:41Z;3076;Córdoba;Italo;residential;6271;Correo;Cancelado;;1;/1/46/47/;1278 - 115;40299;40299;44799;;sistema;;1
Marketplace;24793;2020-06-21 13:17:49Z;3077;Buenos Aires;Junín;residential;6000;Correo;Faturado;;1;/1/46/47/;1278 - 115;40299;40299;44799;;;;1
Marketplace;23345;2020-06-19 19:30:56Z;3078;Jujuy;San Salvador De Jujuy;residential;4600;Correo;Faturado;;1;/1/46/47/;1278 - 115;40299;40299;44799;;;;1
Marketplace;22739;2020-06-19 07:19:17Z;3079;Buenos Aires;Glew;residential;1856;Correo;Faturado;;1;/1/46/47/;1278 - 115;40299;40299;44799;;;;1
Marketplace;25085;2020-06-21 18:16:25Z;3080;CÓRDOBA;Córdoba;residential;5000;Correo;Faturado;;1;/1/46/47/;1278 - 120;40299;40299;42799;;;;1
Marketplace;24117;2020-06-20 16:00:58Z;3081;Buenos Aires;Villa Ramallo Est Ffcc;residential;2914;Correo;Faturado;;1;/1/46/47/;1278 - 120;40299;40299;44799;;;;1
Marketplace;19223;2020-06-14 23:28:29Z;3082;Buenos Aires;La Plata;residential;1900;Correo;Faturado;;1;/1/46/47/;1278 - 80;40299;40299;44799;;;;1
Marketplace;21729;2020-06-17 20:48:44Z;3083;Mendoza;Malargue;residential;5613;Correo;Faturado;;1;/1/46/47/;1278 - 85;40299;40299;44799;;;759;1
Marketplace;25171;2020-06-21 20:13:46Z;3084;Buenos Aires;Mercedes;pickup;6600;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 90;40299;40299;44799;;;;1
Marketplace;23299;2020-06-19 18:51:21Z;3085;Buenos Aires;C.A.B.A.;pickup;1013;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 90;40299;40299;44799;;;;1
Marketplace;22183;2020-06-18 13:47:41Z;3086;Buenos Aires;C.A.B.A.;pickup;1093;Correo Sucursal;Faturado;;1;/1/46/47/;1278 - 90;40299;40299;44799;;;;1
Marketplace;21303;2020-06-17 11:15:15Z;3087;Mendoza;Maipu;residential;5515;Otro;Faturado;;1;/1/46/47/;1278 - 90;40299;40299;40299;;;;1
Marketplace;21129;2020-06-17 02:30:29Z;3088;Córdoba;Córdoba;residential;5014;Correo;Faturado;;1;/1/46/47/;1278 - 90;40299;40299;42799;;;;1
Marketplace;23947;2020-06-20 12:40:38Z;3089;Buenos Aires;Berisso;residential;1923;Correo;Faturado;;1;/1/46/47/;1278 - 95;40299;40299;44799;;;;1
Marketplace;24071;2020-06-20 14:52:15Z;3090;Buenos Aires;Hospital Necochea;residential;7630;Correo;Faturado;;1;/1/46/47/;1278 - 95;40299;40299;44799;;;;1
Marketplace;21283;2020-06-17 10:59:33Z;3091;Buenos Aires;Villa Madero;residential;1772;Correo;Cancelado;;1;/1/46/47/;1278 - 95;40299;40299;44799;;sistema;;1
Marketplace;20209;2020-06-16 01:04:02Z;3092;Córdoba;Córdoba;residential;5014;Correo;Faturado;;1;/1/46/47/;1278 - 95;40299;40299;42799;;;;1
Marketplace;29983;2020-06-28 19:54:58Z;3093;CHACO;Taco Pozo;residential;3714;Correo;Faturado;;1;/1/46/47/;1279 - 85;65999;65999;65999;x;;;1
Marketplace;12643;2020-06-09 22:51:56Z;3094;Buenos Aires;Bella Vista;residential;1661;Correo;Faturado;;1;/1/46/47/;1280 - 100;72999;72999;72999;x;;;1
Marketplace;7803;2020-06-07 22:20:04Z;3095;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1092;Correo;Faturado;;1;/1/46/47/;1280 - 40;72999;72999;72999;x;;;1
Marketplace;28003;2020-06-26 11:12:44Z;3096;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;1280 - 80;72999;72999;72999;;;;1
Marketplace;16173;2020-06-12 12:15:04Z;3097;Córdoba;Córdoba;pickup;5014;Correo Sucursal;Faturado;;1;/1/46/47/;1280 - 90;72999;72999;72999;;;;1
Marketplace;22727;2020-06-19 04:20:48Z;3098;Buenos Aires;Miramar;residential;7607;Correo;Faturado;;1;/1/46/47/;1280 - 95;72999;72999;72999;x;;;1
Marketplace;6839;2020-06-07 15:14:34Z;3099;Córdoba;Deán Funes;residential;5200;Correo;Faturado;;1;/295/296/297/;1281 - 80;48699;48699;53199;;;;4
Marketplace;22159;2020-06-18 13:23:12Z;3100;Córdoba;Bell Ville;residential;2550;Correo;Faturado;;1;/295/296/297/;1282 - 75;98999;98999;98999;x;;;3
Marketplace;755;2020-06-01 23:25:10Z;3101;San Juan;Villa Krause;residential;5425;Correo;Faturado;;1;/295/296/297/;1283 - 115;55599;55599;60099;;;;3
Marketplace;83;2020-06-01 08:46:27Z;3102;Río Negro;Viedma;residential;8500;Correo;Faturado;;1;/295/296/297/;1283 - 115;50499;50499;50499;x;;;3
Marketplace;31261;2020-06-30 11:57:13Z;1206;San Luis;Villa Mercedes;residential;5730;Correo;Faturado;;1;/1/46/47/;1284 - 25;45999;45999;50499;;;;1
Marketplace;28991;2020-06-27 16:58:22Z;3103;Chaco;Presidencia De La Plaza;residential;3635;Correo;Faturado;;1;/1/46/47/;1285 - 130;45999;45999;50499;;;;1
Marketplace;655;2020-06-01 21:20:01Z;3104;Buenos Aires;Canning;pickup;1801;Correo Sucursal;Faturado;;1;/298/299/300/;1286 - 70;89999;89999;215597;x;;;4
Marketplace;17419;2020-06-13 01:30:17Z;3105;Buenos Aires;Boulogne;residential;1609;Correo;Cancelado;;1;/298/299/300/;1287 - 80;109999;109999;165199;x;sistema;;4
Marketplace;17129;2020-06-12 22:27:34Z;3106;Tierra Del Fuego;Rio Grande;pickup;9420;Correo Sucursal;Cancelado;;1;/298/299/300/;1287 - 85;109999;109999;170699;;;;4
Marketplace;25651;2020-06-22 15:46:42Z;3107;CÓRDOBA;Córdoba;residential;5006;Correo;Faturado;;1;/295/301/325/;1288 - L;22899;22899;93472;x;;;3
Marketplace;3381;2020-06-05 21:25:19Z;100;Córdoba;Córdoba;residential;5006;Correo;Faturado;;1;/295/296/297/;1289 - 115;48620;48620;91070;x;;;4
Marketplace;23923;2020-06-20 11:59:58Z;3108;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1289 - 75;48620;48620;51120;;;;4
Marketplace;8411;2020-06-08 09:02:04Z;3109;Buenos Aires;Quilmes;pickup;1878;Correo Sucursal;Faturado;;1;/295/296/297/;1289 - 80;48620;48620;53120;;;;3
Marketplace;14885;2020-06-11 11:24:41Z;3110;Santa Cruz;Río Gallegos;residential;9400;Correo;Faturado;;1;/295/296/297/;1289 - 95;48620;48620;53120;;;;4
Marketplace;28055;2020-06-26 13:07:05Z;3111;Córdoba;Córdoba;pickup;5008;Ret Suc;Faturado;;1;/295/296/297/;1290 - 40;57199;57199;57199;;;;3
Marketplace;26419;2020-06-23 18:42:26Z;3112;Neuquen;Neuquen;pickup;8300;Correo Sucursal;Cancelado;;1;/295/296/297/;1291 - 115;56999;56999;61499;;sistema;;3
Marketplace;23753;2020-06-20 07:40:31Z;3113;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;1291 - 85;56999;56999;62398;;;;3
Marketplace;20787;2020-06-16 17:42:20Z;3114;Buenos Aires;Ramos Mejía;residential;1704;Correo;Faturado;;1;/295/296/297/;1291 - 85;56999;56999;67498;x;;;3
Marketplace;20067;2020-06-15 22:31:35Z;3115;Buenos Aires;Belén De Escobar;residential;1625;Correo;Faturado;;1;/295/296/297/;1291 - 85;56999;56999;62798;x;;;3
Marketplace;29177;2020-06-27 20:24:59Z;3116;Salta;Salta;residential;4400;Correo;Faturado;;1;/295/296/297/;1291 - 90;56999;56999;65998;x;;;3
Marketplace;26645;2020-06-24 00:19:48Z;3117;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/295/296/297/;1291 - 90;56999;56999;86579;x;;;3
Marketplace;22339;2020-06-18 16:50:01Z;3118;Buenos Aires;Lomas De Zamora;residential;1832;Correo;Faturado;;1;/295/296/297/;1291 - 90;56999;56999;60598;x;;;3
Marketplace;18205;2020-06-13 21:45:58Z;3119;Mendoza;Rivadavia;residential;5577;Correo;Faturado;;1;/295/296/297/;1291 - 90;56999;56999;61499;;;;3
Marketplace;27265;2020-06-24 21:08:17Z;3120;Buenos Aires;San Fernando;residential;1646;Correo;Faturado;;1;/295/296/297/;1291 - 95;56999;56999;61499;;;;3
